Unnamed: 0,Last avail. year
6116.0,2021-01-01
6118.0,2019-01-01
6122.0,2020-01-01
6123.0,2013-01-01
6124.0,2007-01-01
6126.0,2020-01-01
6127.0,2021-01-01
6128.0,2017-01-01
6131.0,2018-01-01
6132.0,2011-01-01
6134.0,2017-01-01
6136.0,2021-01-01
6137.0,2022-01-01
6138.0,2021-01-01
6139.0,2016-01-01
6141.0,2021-01-01
6143.0,2013-01-01
6144.0,2021-01-01
6146.0,2012-01-01
6149.0,2021-01-01
6151.0,2019-01-01
6153.0,2020-01-01
6155.0,2017-01-01
6159.0,2022-01-01
6162.0,2013-01-01
6163.0,2022-01-01
6164.0,2021-01-01
6167.0,2017-01-01
6168.0,2020-01-01
6169.0,2013-01-01
6170.0,2012-01-01
6171.0,2016-01-01
6173.0,2014-01-01
6175.0,2018-01-01
6177.0,2020-01-01
6178.0,2018-01-01
6179.0,2016-01-01
6181.0,2016-01-01
6182.0,2021-01-01
6184.0,2018-01-01
6185.0,2019-01-01
6186.0,2020-01-01
6187.0,2003-01-01
6190.0,2022-01-01
6191.0,2019-01-01
6192.0,2021-01-01
6193.0,2015-01-01
6195.0,2002-01-01
6198.0,2022-01-01
6202.0,2014-01-01
6203.0,2021-01-01
6204.0,2014-01-01
6205.0,2017-01-01
6206.0,2016-01-01
6207.0,2022-01-01
6208.0,2021-01-01
6209.0,2022-01-01
6213.0,2020-01-01
6214.0,2016-01-01
6219.0,2022-01-01
6221.0,2012-01-01
6222.0,2021-01-01
6223.0,2016-01-01
6225.0,2020-01-01
6229.0,2014-01-01
6230.0,2021-01-01
6231.0,2016-01-01
6232.0,2022-01-01
6233.0,2016-01-01
6236.0,2009-01-01
6237.0,2022-01-01
6238.0,2015-01-01
6239.0,2014-01-01
6241.0,2020-01-01
6242.0,2021-01-01
6247.0,2020-01-01
6249.0,2022-01-01
6251.0,2004-01-01
6252.0,2022-01-01
6253.0,2022-01-01
6254.0,2012-01-01
6255.0,2014-01-01
6258.0,2014-01-01
6260.0,2013-01-01
6261.0,2012-01-01
6262.0,2014-01-01
6264.0,2020-01-01
6265.0,2016-01-01
6266.0,2021-01-01
6269.0,2020-01-01
6272.0,2013-01-01
6275.0,2020-01-01
6276.0,2021-01-01
6277.0,2021-01-01
6279.0,2020-01-01
6281.0,2019-01-01
6282.0,2017-01-01
6284.0,2019-01-01
6285.0,2021-01-01
6286.0,2022-01-01
6290.0,2013-01-01
6292.0,2022-01-01
6293.0,2011-01-01
6294.0,2013-01-01
6295.0,2018-01-01
6296.0,2021-01-01
6297.0,2017-01-01
6298.0,2021-01-01
6303.0,2013-01-01
6305.0,2016-01-01
6307.0,2017-01-01
6308.0,2017-01-01
6309.0,2018-01-01
6310.0,2017-01-01
6311.0,2016-01-01
6312.0,2021-01-01
6314.0,2013-01-01
6317.0,2013-01-01
6320.0,2020-01-01
6321.0,2012-01-01
6323.0,2018-01-01
6327.0,2014-01-01
6328.0,2009-01-01
6329.0,2017-01-01
6330.0,2015-01-01
6331.0,2017-01-01
6332.0,2020-01-01
6333.0,2015-01-01
6335.0,2018-01-01
6338.0,2015-01-01
6339.0,2017-01-01
6341.0,2011-01-01
6342.0,2017-01-01
6344.0,2021-01-01
6345.0,2021-01-01
6346.0,2022-01-01
6348.0,2021-01-01
6354.0,2003-01-01
6355.0,2013-01-01
6356.0,2017-01-01
6359.0,2008-01-01
6366.0,2021-01-01
6369.0,2021-01-01
6371.0,2017-01-01
6372.0,2004-01-01
6373.0,2021-01-01
6374.0,2017-01-01
6375.0,2012-01-01
6377.0,2011-01-01
6379.0,2004-01-01
6380.0,2020-01-01
6382.0,2022-01-01
6384.0,2014-01-01
6385.0,2016-01-01
6387.0,2010-01-01
6388.0,2010-01-01
6389.0,2017-01-01
6390.0,2022-01-01
6394.0,2017-01-01
6395.0,2017-01-01
6396.0,2021-01-01
6397.0,2008-01-01
6399.0,2013-01-01
6400.0,2018-01-01
6401.0,2013-01-01
6403.0,2010-01-01
6404.0,2021-01-01
6405.0,2020-01-01
6406.0,2012-01-01
6407.0,2021-01-01
6408.0,2017-01-01
6409.0,2021-01-01
6415.0,2013-01-01
6416.0,2020-01-01
6417.0,2016-01-01
6419.0,2022-01-01
6421.0,2016-01-01
6422.0,2021-01-01
6423.0,2022-01-01
6425.0,2022-01-01
6427.0,2021-01-01
6430.0,2009-01-01
6431.0,2020-01-01
6435.0,2015-01-01
6437.0,2013-01-01
6439.0,2018-01-01
6440.0,2009-01-01
6441.0,2021-01-01
6443.0,2016-01-01
6444.0,2011-01-01
6446.0,2009-01-01
6447.0,2015-01-01
6448.0,2021-01-01
6449.0,2014-01-01
6451.0,2019-01-01
6453.0,2021-01-01
6456.0,2012-01-01
6459.0,2017-01-01
6460.0,2022-01-01
6461.0,2021-01-01
6463.0,2019-01-01
6464.0,2022-01-01
6466.0,2021-01-01
6468.0,2022-01-01
6471.0,2005-01-01
6472.0,2022-01-01
6473.0,2022-01-01
6475.0,2022-01-01
6477.0,2013-01-01
6478.0,2016-01-01
6479.0,2010-01-01
6480.0,2022-01-01
6481.0,2009-01-01
6482.0,2011-01-01
6483.0,2020-01-01
6485.0,2011-01-01
6487.0,2014-01-01
6488.0,2020-01-01
6489.0,2022-01-01
6490.0,2014-01-01
6491.0,2016-01-01
6492.0,2020-01-01
6495.0,2011-01-01
6496.0,2019-01-01
6497.0,2017-01-01
6500.0,2020-01-01
6502.0,2009-01-01
6503.0,2022-01-01
6505.0,2017-01-01
6508.0,2018-01-01
6509.0,2021-01-01
6511.0,2021-01-01
6512.0,2020-01-01
6513.0,2021-01-01
6514.0,2007-01-01
6516.0,2014-01-01
6517.0,2008-01-01
6518.0,2019-01-01
6520.0,2020-01-01
6521.0,2013-01-01
6523.0,2016-01-01
6524.0,2017-01-01
6525.0,2020-01-01
6527.0,2021-01-01
6529.0,2005-01-01
6531.0,2010-01-01
6532.0,2020-01-01
6535.0,2019-01-01
6537.0,2019-01-01
6538.0,2020-01-01
6539.0,2011-01-01
6542.0,2002-01-01
6543.0,2020-01-01
6544.0,2019-01-01
6547.0,2018-01-01
6548.0,2022-01-01
6549.0,2021-01-01
6550.0,2016-01-01
6551.0,2022-01-01
6552.0,2021-01-01
6553.0,2020-01-01
6555.0,2016-01-01
6557.0,2019-01-01
6559.0,2020-01-01
6560.0,2004-01-01
6561.0,2005-01-01
6564.0,2014-01-01
6566.0,2019-01-01
6568.0,2015-01-01
6569.0,2010-01-01
6577.0,2010-01-01
6579.0,2016-01-01
6583.0,2019-01-01
6587.0,2019-01-01
6588.0,2021-01-01
6589.0,2021-01-01
6590.0,2017-01-01
6592.0,2021-01-01
6593.0,2020-01-01
6595.0,2020-01-01
6596.0,2015-01-01
6597.0,2022-01-01
6598.0,2017-01-01
6600.0,2022-01-01
6601.0,2011-01-01
6603.0,2022-01-01
6604.0,2016-01-01
6606.0,2022-01-01
6608.0,2021-01-01
6609.0,2019-01-01
6613.0,2022-01-01
6618.0,2018-01-01
6619.0,2013-01-01
6621.0,2022-01-01
6623.0,2022-01-01
6626.0,2002-01-01
6627.0,2021-01-01
6628.0,2022-01-01
6629.0,2021-01-01
6630.0,2021-01-01
6632.0,2016-01-01
6633.0,2016-01-01
6634.0,2017-01-01
6636.0,2011-01-01
6637.0,2021-01-01
6638.0,2008-01-01
6639.0,2021-01-01
6641.0,2015-01-01
6642.0,2005-01-01
6644.0,2010-01-01
6645.0,2020-01-01
6648.0,2008-01-01
6649.0,2013-01-01
6650.0,2005-01-01
6651.0,2013-01-01
6653.0,2020-01-01
6654.0,2010-01-01
6658.0,2021-01-01
6660.0,2018-01-01
6661.0,2017-01-01
6662.0,2018-01-01
6665.0,2010-01-01
6667.0,2004-01-01
6668.0,2022-01-01
6669.0,2022-01-01
6672.0,2009-01-01
6673.0,2020-01-01
6674.0,2015-01-01
6676.0,2021-01-01
6677.0,2016-01-01
6679.0,2021-01-01
6680.0,2011-01-01
6682.0,2021-01-01
6686.0,2020-01-01
6687.0,2022-01-01
6689.0,2007-01-01
6690.0,2008-01-01
6693.0,2011-01-01
6694.0,2015-01-01
6696.0,2011-01-01
6697.0,2021-01-01
6698.0,2014-01-01
6700.0,2022-01-01
6702.0,2013-01-01
6703.0,2008-01-01
6704.0,2022-01-01
6707.0,2018-01-01
6709.0,2011-01-01
6713.0,2021-01-01
6714.0,2020-01-01
6715.0,2021-01-01
6717.0,2015-01-01
6718.0,2021-01-01
6720.0,2008-01-01
6722.0,2021-01-01
6724.0,2017-01-01
6725.0,2018-01-01
6726.0,2011-01-01
6729.0,2019-01-01
6731.0,2008-01-01
6735.0,2018-01-01
6736.0,2007-01-01
6741.0,2008-01-01
6742.0,2020-01-01
6743.0,2013-01-01
6744.0,2020-01-01
6746.0,2011-01-01
6747.0,2015-01-01
6749.0,2016-01-01
6751.0,2014-01-01
6752.0,2013-01-01
6753.0,2006-01-01
6754.0,2016-01-01
6755.0,2020-01-01
6756.0,2017-01-01
6761.0,2016-01-01
6762.0,2022-01-01
6765.0,2013-01-01
6767.0,2004-01-01
6768.0,2021-01-01
6769.0,2015-01-01
6770.0,2021-01-01
6771.0,2021-01-01
6772.0,2022-01-01
6774.0,2020-01-01
6775.0,2013-01-01
6776.0,2013-01-01
6781.0,2017-01-01
6782.0,2020-01-01
6786.0,2017-01-01
6790.0,2018-01-01
6791.0,2014-01-01
6795.0,2020-01-01
6797.0,2017-01-01
6798.0,2016-01-01
6800.0,2017-01-01
6801.0,2016-01-01
6804.0,2020-01-01
6805.0,2016-01-01
6806.0,2020-01-01
6807.0,2010-01-01
6809.0,2011-01-01
6812.0,2021-01-01
6818.0,2020-01-01
6819.0,2016-01-01
6821.0,2006-01-01
6824.0,2011-01-01
6825.0,2017-01-01
6826.0,2014-01-01
6828.0,2019-01-01
6830.0,2022-01-01
6831.0,2022-01-01
6833.0,2016-01-01
6836.0,2022-01-01
6838.0,2002-01-01
6841.0,2021-01-01
6842.0,2022-01-01
6843.0,2020-01-01
6845.0,2022-01-01
6847.0,2011-01-01
6850.0,2014-01-01
6851.0,2020-01-01
6852.0,2020-01-01
6853.0,2020-01-01
6854.0,2020-01-01
6855.0,2022-01-01
6856.0,2020-01-01
6857.0,2017-01-01
6858.0,2020-01-01
6859.0,2014-01-01
6862.0,2021-01-01
6865.0,2020-01-01
6868.0,2013-01-01
6869.0,2016-01-01
6870.0,2022-01-01
6874.0,2016-01-01
6875.0,2019-01-01
6877.0,2018-01-01
6878.0,2016-01-01
6879.0,2017-01-01
6881.0,2019-01-01
6882.0,2019-01-01
6885.0,2022-01-01
6887.0,2010-01-01
6889.0,2020-01-01
6890.0,2010-01-01
6891.0,2020-01-01
6892.0,2013-01-01
6896.0,2020-01-01
6897.0,2016-01-01
6898.0,2021-01-01
6900.0,2012-01-01
6902.0,2021-01-01
6907.0,2017-01-01
6908.0,2015-01-01
6909.0,2020-01-01
6910.0,2021-01-01
6913.0,2008-01-01
6915.0,2019-01-01
6916.0,2016-01-01
6917.0,2016-01-01
6919.0,2017-01-01
6921.0,2021-01-01
6923.0,2021-01-01
6924.0,2019-01-01
6927.0,2021-01-01
6929.0,2022-01-01
6930.0,2013-01-01
6931.0,2021-01-01
6933.0,2021-01-01
6935.0,2020-01-01
6940.0,2014-01-01
6941.0,2022-01-01
6943.0,2019-01-01
6945.0,2017-01-01
6947.0,2019-01-01
6948.0,2011-01-01
6949.0,2022-01-01
6951.0,2021-01-01
6952.0,2021-01-01
6953.0,2021-01-01
6956.0,2009-01-01
6957.0,2021-01-01
6958.0,2005-01-01
6960.0,2015-01-01
6961.0,2017-01-01
6962.0,2020-01-01
6964.0,2016-01-01
6965.0,2022-01-01
6967.0,2015-01-01
6968.0,2021-01-01
6969.0,2020-01-01
6971.0,2016-01-01
6974.0,2021-01-01
6975.0,2007-01-01
6977.0,2020-01-01
6978.0,2015-01-01
6979.0,2022-01-01
6982.0,2022-01-01
6983.0,2020-01-01
6984.0,2010-01-01
6985.0,2022-01-01
6986.0,2021-01-01
6987.0,2012-01-01
6989.0,2015-01-01
6991.0,2015-01-01
6993.0,2012-01-01
6995.0,2022-01-01
6996.0,2017-01-01
6999.0,2020-01-01
7000.0,2022-01-01
7001.0,2020-01-01
7002.0,2019-01-01
7003.0,2022-01-01
7004.0,2011-01-01
7005.0,2019-01-01
7006.0,2014-01-01
7007.0,2016-01-01
7008.0,2015-01-01
7010.0,2014-01-01
7011.0,2019-01-01
7012.0,2022-01-01
7013.0,2014-01-01
7014.0,2018-01-01
7015.0,2015-01-01
7018.0,2017-01-01
7020.0,2014-01-01
7023.0,2022-01-01
7025.0,2019-01-01
7026.0,2022-01-01
7028.0,2015-01-01
7029.0,2021-01-01
7031.0,2015-01-01
7032.0,2011-01-01
7035.0,2022-01-01
7038.0,2011-01-01
7039.0,2021-01-01
7041.0,2011-01-01
7042.0,2021-01-01
7046.0,2011-01-01
7047.0,2010-01-01
7049.0,2014-01-01
7050.0,2020-01-01
7054.0,2020-01-01
7055.0,2008-01-01
7056.0,2019-01-01
7057.0,2020-01-01
7058.0,2020-01-01
7061.0,2012-01-01
7064.0,2003-01-01
7065.0,2012-01-01
7066.0,2021-01-01
7067.0,2005-01-01
7068.0,2014-01-01
7074.0,2012-01-01
7075.0,2019-01-01
7078.0,2007-01-01
7080.0,2009-01-01
7082.0,2017-01-01
7084.0,2015-01-01
7087.0,2011-01-01
7091.0,2015-01-01
7093.0,2019-01-01
7094.0,2016-01-01
7095.0,2022-01-01
7097.0,2002-01-01
7098.0,2010-01-01
7101.0,2021-01-01
7102.0,2016-01-01
7103.0,2011-01-01
7105.0,2019-01-01
7106.0,2015-01-01
7107.0,2014-01-01
7108.0,2020-01-01
7109.0,2011-01-01
7110.0,2012-01-01
7111.0,2019-01-01
7115.0,2021-01-01
7117.0,2021-01-01
7119.0,2013-01-01
7120.0,2019-01-01
7124.0,2022-01-01
7125.0,2017-01-01
7126.0,2014-01-01
7128.0,2021-01-01
7130.0,2020-01-01
7131.0,2016-01-01
7132.0,2021-01-01
7134.0,2022-01-01
7135.0,2010-01-01
7136.0,2021-01-01
7138.0,2012-01-01
7139.0,2018-01-01
7140.0,2012-01-01
7141.0,2022-01-01
7142.0,2020-01-01
7144.0,2011-01-01
7147.0,2015-01-01
7149.0,2018-01-01
7151.0,2018-01-01
7153.0,2018-01-01
7154.0,2020-01-01
7155.0,2020-01-01
7156.0,2019-01-01
7157.0,2019-01-01
7159.0,2022-01-01
7161.0,2016-01-01
7163.0,2017-01-01
7164.0,2022-01-01
7166.0,2016-01-01
7168.0,2012-01-01
7169.0,2016-01-01
7170.0,2015-01-01
7174.0,2022-01-01
7175.0,2021-01-01
7176.0,2019-01-01
7177.0,2021-01-01
7178.0,2022-01-01
7179.0,2011-01-01
7180.0,2022-01-01
7182.0,2021-01-01
7183.0,2012-01-01
7184.0,2020-01-01
7185.0,2004-01-01
7186.0,2006-01-01
7188.0,2020-01-01
7191.0,2015-01-01
7192.0,2019-01-01
7193.0,2021-01-01
7195.0,2016-01-01
7198.0,2021-01-01
7199.0,2019-01-01
7200.0,2021-01-01
7201.0,2022-01-01
7204.0,2021-01-01
7205.0,2021-01-01
7206.0,2004-01-01
7208.0,2020-01-01
7209.0,2022-01-01
7211.0,2011-01-01
7214.0,2010-01-01
7215.0,2014-01-01
7216.0,2006-01-01
7217.0,2022-01-01
7218.0,2019-01-01
7220.0,2017-01-01
7222.0,2019-01-01
7223.0,2019-01-01
7224.0,2005-01-01
7226.0,2021-01-01
7229.0,2007-01-01
7230.0,2018-01-01
7231.0,2012-01-01
7232.0,2022-01-01
7235.0,2022-01-01
7236.0,2021-01-01
7239.0,2022-01-01
7240.0,2019-01-01
7241.0,2011-01-01
7245.0,2015-01-01
7247.0,2020-01-01
7248.0,2022-01-01
7251.0,2021-01-01
7252.0,2019-01-01
7253.0,2021-01-01
7255.0,2016-01-01
7256.0,2016-01-01
7257.0,2022-01-01
7260.0,2020-01-01
7261.0,2016-01-01
7266.0,2018-01-01
7267.0,2007-01-01
7268.0,2010-01-01
7271.0,2020-01-01
7273.0,2021-01-01
7274.0,2017-01-01
7275.0,2021-01-01
7277.0,2014-01-01
7278.0,2012-01-01
7280.0,2022-01-01
7284.0,2012-01-01
7285.0,2015-01-01
7286.0,2020-01-01
7287.0,2007-01-01
7289.0,2020-01-01
7292.0,2005-01-01
7294.0,2018-01-01
7295.0,2021-01-01
7296.0,2008-01-01
7298.0,2020-01-01
7299.0,2012-01-01
7300.0,2012-01-01
7301.0,2007-01-01
7303.0,2019-01-01
7304.0,2020-01-01
7305.0,2006-01-01
7307.0,2016-01-01
7309.0,2017-01-01
7310.0,2022-01-01
7311.0,2020-01-01
7312.0,2016-01-01
7313.0,2012-01-01
7314.0,2011-01-01
7316.0,2018-01-01
7318.0,2014-01-01
7319.0,2007-01-01
7320.0,2019-01-01
7321.0,2022-01-01
7323.0,2014-01-01
7325.0,2021-01-01
7327.0,2013-01-01
7329.0,2022-01-01
7331.0,2020-01-01
7333.0,2016-01-01
7335.0,2020-01-01
7336.0,2014-01-01
7338.0,2020-01-01
7339.0,2019-01-01
7341.0,2015-01-01
7343.0,2021-01-01
7345.0,2021-01-01
7346.0,2014-01-01
7347.0,2021-01-01
7349.0,2015-01-01
7350.0,2021-01-01
7351.0,2007-01-01
7352.0,2020-01-01
7353.0,2021-01-01
7355.0,2021-01-01
7359.0,2019-01-01
7361.0,2013-01-01
7365.0,2010-01-01
7366.0,2015-01-01
7368.0,2021-01-01
7369.0,2020-01-01
7370.0,2021-01-01
7374.0,2018-01-01
7375.0,2014-01-01
7376.0,2014-01-01
7378.0,2016-01-01
7379.0,2022-01-01
7380.0,2022-01-01
7381.0,2021-01-01
7382.0,2021-01-01
7383.0,2015-01-01
7385.0,2014-01-01
7387.0,2021-01-01
7388.0,2015-01-01
7392.0,2011-01-01
7394.0,2007-01-01
7395.0,2010-01-01
7396.0,2017-01-01
7397.0,2022-01-01
7399.0,2020-01-01
7400.0,2022-01-01
7402.0,2010-01-01
7404.0,2022-01-01
7405.0,2013-01-01
7406.0,2022-01-01
7409.0,2014-01-01
7411.0,2013-01-01
7413.0,2021-01-01
7415.0,2019-01-01
7420.0,2020-01-01
7422.0,2013-01-01
7423.0,2012-01-01
7426.0,2018-01-01
7428.0,2015-01-01
7431.0,2017-01-01
7434.0,2014-01-01
7435.0,2021-01-01
7436.0,2017-01-01
7439.0,2015-01-01
7441.0,2020-01-01
7444.0,2021-01-01
7446.0,2010-01-01
7447.0,2021-01-01
7448.0,2022-01-01
7449.0,2016-01-01
7450.0,2022-01-01
7451.0,2022-01-01
7453.0,2020-01-01
7456.0,2016-01-01
7462.0,2009-01-01
7463.0,2020-01-01
7464.0,2021-01-01
7465.0,2013-01-01
7467.0,2022-01-01
7470.0,2020-01-01
7471.0,2019-01-01
7472.0,2013-01-01
7474.0,2017-01-01
7475.0,2014-01-01
7476.0,2019-01-01
7477.0,2020-01-01
7478.0,2012-01-01
7480.0,2020-01-01
7482.0,2018-01-01
7484.0,2021-01-01
7491.0,2012-01-01
7495.0,2020-01-01
7496.0,2022-01-01
7497.0,2020-01-01
7502.0,2019-01-01
7508.0,2014-01-01
7509.0,2010-01-01
7510.0,2015-01-01
7512.0,2021-01-01
7513.0,2021-01-01
7514.0,2021-01-01
7515.0,2016-01-01
7516.0,2013-01-01
7517.0,2021-01-01
7522.0,2006-01-01
7524.0,2010-01-01
7526.0,2020-01-01
7529.0,2013-01-01
7534.0,2021-01-01
7535.0,2020-01-01
7536.0,2008-01-01
7537.0,2012-01-01
7538.0,2020-01-01
7540.0,2021-01-01
7541.0,2011-01-01
7545.0,2013-01-01
7548.0,2015-01-01
7551.0,2020-01-01
7552.0,2017-01-01
7554.0,2008-01-01
7555.0,2020-01-01
7559.0,2015-01-01
7560.0,2014-01-01
7561.0,2017-01-01
7563.0,2021-01-01
7564.0,2014-01-01
7565.0,2020-01-01
7568.0,2019-01-01
7571.0,2021-01-01
7572.0,2020-01-01
7573.0,2012-01-01
7575.0,2021-01-01
7578.0,2021-01-01
7581.0,2022-01-01
7583.0,2022-01-01
7584.0,2021-01-01
7585.0,2018-01-01
7586.0,2017-01-01
7587.0,2019-01-01
7588.0,2020-01-01
7592.0,2018-01-01
7594.0,2021-01-01
7602.0,2020-01-01
7603.0,2014-01-01
7604.0,2019-01-01
7606.0,2010-01-01
7607.0,2022-01-01
7610.0,2020-01-01
7611.0,2019-01-01
7612.0,2018-01-01
7613.0,2011-01-01
7616.0,2016-01-01
7617.0,2022-01-01
7620.0,2014-01-01
7621.0,2011-01-01
7622.0,2012-01-01
7624.0,2016-01-01
7626.0,2016-01-01
7627.0,2013-01-01
7628.0,2016-01-01
7631.0,2019-01-01
7632.0,2022-01-01
7633.0,2017-01-01
7635.0,2018-01-01
7636.0,2021-01-01
7637.0,2018-01-01
7638.0,2021-01-01
7639.0,2021-01-01
7642.0,2019-01-01
7644.0,2014-01-01
7645.0,2020-01-01
7646.0,2019-01-01
7648.0,2019-01-01
7649.0,2014-01-01
7652.0,2010-01-01
7653.0,2021-01-01
7654.0,2016-01-01
7656.0,2018-01-01
7657.0,2021-01-01
7659.0,2019-01-01
7663.0,2012-01-01
7664.0,2017-01-01
7665.0,2016-01-01
7666.0,2014-01-01
7667.0,2006-01-01
7668.0,2021-01-01
7669.0,2021-01-01
7670.0,2020-01-01
7671.0,2022-01-01
7672.0,2020-01-01
7676.0,2019-01-01
7678.0,2019-01-01
7680.0,2017-01-01
7681.0,2010-01-01
7683.0,2021-01-01
7685.0,2017-01-01
7686.0,2021-01-01
7687.0,2009-01-01
7688.0,2021-01-01
7689.0,2015-01-01
7690.0,2008-01-01
7692.0,2014-01-01
7698.0,2022-01-01
7700.0,2022-01-01
7703.0,2011-01-01
7704.0,2021-01-01
7707.0,2017-01-01
7708.0,2021-01-01
7709.0,2016-01-01
7710.0,2016-01-01
7711.0,2011-01-01
7712.0,2015-01-01
7714.0,2021-01-01
7716.0,2008-01-01
7717.0,2021-01-01
7718.0,2014-01-01
7719.0,2009-01-01
7720.0,2022-01-01
7721.0,2020-01-01
7722.0,2021-01-01
7723.0,2015-01-01
7725.0,2020-01-01
7728.0,2013-01-01
7729.0,2021-01-01
7730.0,2019-01-01
7739.0,2021-01-01
7741.0,2020-01-01
7744.0,2021-01-01
7745.0,2020-01-01
7746.0,2021-01-01
7748.0,2020-01-01
7750.0,2015-01-01
7753.0,2014-01-01
7756.0,2022-01-01
7757.0,2009-01-01
7758.0,2014-01-01
7760.0,2019-01-01
7761.0,2022-01-01
7763.0,2018-01-01
7764.0,2022-01-01
7765.0,2019-01-01
7766.0,2014-01-01
7768.0,2020-01-01
7770.0,2017-01-01
7772.0,2019-01-01
7779.0,2017-01-01
7780.0,2022-01-01
7782.0,2017-01-01
7783.0,2014-01-01
7788.0,2012-01-01
7789.0,2021-01-01
7790.0,2022-01-01
7792.0,2014-01-01
7793.0,2021-01-01
7795.0,2011-01-01
7796.0,2021-01-01
7797.0,2009-01-01
7798.0,2021-01-01
7800.0,2017-01-01
7804.0,2020-01-01
7805.0,2014-01-01
7806.0,2018-01-01
7807.0,2021-01-01
7808.0,2013-01-01
7810.0,2018-01-01
7811.0,2015-01-01
7813.0,2011-01-01
7814.0,2021-01-01
7815.0,2010-01-01
7816.0,2014-01-01
7817.0,2010-01-01
7819.0,2005-01-01
7822.0,2021-01-01
7823.0,2016-01-01
7824.0,2013-01-01
7825.0,2022-01-01
7826.0,2014-01-01
7827.0,2012-01-01
7830.0,2011-01-01
7832.0,2011-01-01
7835.0,2009-01-01
7836.0,2014-01-01
7838.0,2020-01-01
7839.0,2020-01-01
7840.0,2019-01-01
7841.0,2021-01-01
7844.0,2016-01-01
7845.0,2013-01-01
7846.0,2019-01-01
7848.0,2022-01-01
7849.0,2019-01-01
7852.0,2011-01-01
7853.0,2012-01-01
7854.0,2022-01-01
7855.0,2019-01-01
7857.0,2015-01-01
7859.0,2022-01-01
7860.0,2021-01-01
7863.0,2017-01-01
7865.0,2020-01-01
7866.0,2021-01-01
7868.0,2015-01-01
7872.0,2015-01-01
7873.0,2017-01-01
7875.0,2014-01-01
7876.0,2020-01-01
7878.0,2016-01-01
7880.0,2021-01-01
7881.0,2020-01-01
7883.0,2015-01-01
7885.0,2022-01-01
7887.0,2020-01-01
7889.0,2011-01-01
7891.0,2021-01-01
7893.0,2021-01-01
7895.0,2006-01-01
7896.0,2018-01-01
7899.0,2022-01-01
7900.0,2019-01-01
7901.0,2011-01-01
7903.0,2020-01-01
7904.0,2020-01-01
7908.0,2018-01-01
7909.0,2021-01-01
7910.0,2017-01-01
7912.0,2022-01-01
7913.0,2022-01-01
7915.0,2016-01-01
7917.0,2021-01-01
7918.0,2022-01-01
7919.0,2020-01-01
7920.0,2003-01-01
7921.0,2019-01-01
7922.0,2017-01-01
7924.0,2022-01-01
7926.0,2019-01-01
7936.0,2016-01-01
7937.0,2022-01-01
7938.0,2012-01-01
7939.0,2008-01-01
7941.0,2022-01-01
7942.0,2015-01-01
7944.0,2021-01-01
7946.0,2021-01-01
7951.0,2022-01-01
7953.0,2021-01-01
7955.0,2022-01-01
7956.0,2018-01-01
7957.0,2021-01-01
7958.0,2012-01-01
7959.0,2021-01-01
7960.0,2020-01-01
7961.0,2016-01-01
7963.0,2020-01-01
7964.0,2016-01-01
7965.0,2013-01-01
7966.0,2016-01-01
7967.0,2015-01-01
7970.0,2019-01-01
7972.0,2014-01-01
7973.0,2015-01-01
7974.0,2019-01-01
7976.0,2014-01-01
7978.0,2006-01-01
7981.0,2020-01-01
7982.0,2020-01-01
7984.0,2013-01-01
7988.0,2020-01-01
7989.0,2019-01-01
7990.0,2020-01-01
7991.0,2018-01-01
7993.0,2014-01-01
7995.0,2022-01-01
7996.0,2020-01-01
7998.0,2019-01-01
7999.0,2011-01-01
8000.0,2011-01-01
8007.0,2022-01-01
8008.0,2021-01-01
8009.0,2020-01-01
8011.0,2020-01-01
8012.0,2003-01-01
8013.0,2014-01-01
8014.0,2012-01-01
8015.0,2021-01-01
8016.0,2021-01-01
8019.0,2016-01-01
8021.0,2005-01-01
8022.0,2016-01-01
8026.0,2016-01-01
8028.0,2015-01-01
8029.0,2012-01-01
8030.0,2020-01-01
8032.0,2014-01-01
8036.0,2019-01-01
8037.0,2021-01-01
8041.0,2010-01-01
8042.0,2021-01-01
8045.0,2016-01-01
8046.0,2022-01-01
8051.0,2021-01-01
8052.0,2018-01-01
8055.0,2018-01-01
8056.0,2013-01-01
8057.0,2017-01-01
8058.0,2019-01-01
8059.0,2016-01-01
8060.0,2012-01-01
8062.0,2015-01-01
8063.0,2011-01-01
8067.0,2011-01-01
8068.0,2021-01-01
8071.0,2021-01-01
8072.0,2019-01-01
8073.0,2020-01-01
8074.0,2011-01-01
8076.0,2018-01-01
8079.0,2021-01-01
8080.0,2016-01-01
8082.0,2011-01-01
8086.0,2022-01-01
8087.0,2021-01-01
8088.0,2020-01-01
8090.0,2021-01-01
8091.0,2016-01-01
8093.0,2021-01-01
8094.0,2019-01-01
8095.0,2018-01-01
8096.0,2017-01-01
8097.0,2009-01-01
8098.0,2020-01-01
8099.0,2021-01-01
8100.0,2012-01-01
8101.0,2021-01-01
8103.0,2016-01-01
8104.0,2015-01-01
8105.0,2021-01-01
8107.0,2022-01-01
8108.0,2021-01-01
8109.0,2020-01-01
8112.0,2022-01-01
8113.0,2016-01-01
8115.0,2017-01-01
8117.0,2010-01-01
8119.0,2018-01-01
8121.0,2021-01-01
8124.0,2021-01-01
8125.0,2018-01-01
8126.0,2013-01-01
8127.0,2021-01-01
8128.0,2021-01-01
8130.0,2013-01-01
8131.0,2021-01-01
8133.0,2020-01-01
8136.0,2014-01-01
8139.0,2006-01-01
