index,bankruptcy,active,bankruptcy_indicator,time_to_event,mean_operating_revenue,mean_cash_flow,mean_total_assets,mean_n_employees,n_legal_events,peer_group_size
5051,2015-03-23,2012-01-20,1,1158.0,0.0,1.674318540215492,4.24028756859302,0.0,1.0,354654
5052,2014-04-14,2005-12-14,1,3043.0,0.0,4.962843831133847,149.1720907950878,0.0,4.0,552924
5057,2013-08-20,1984-01-13,1,10812.0,0.0,25.90618612277507,380.7146120969296,0.0,4.0,189263
5059,2013-11-25,2006-02-01,1,2854.0,0.0,281.6344572707176,1676.5812431969887,0.0,4.0,361649
5065,2014-10-27,2010-10-18,1,1470.0,23.283297288258865,-2.91800304040908,2.83933392686844,0.3333333333333333,6.0,254003
5070,2013-06-13,2005-07-15,1,2890.0,0.0,-73.29167350008483,377.96613065595636,20.5,7.0,179128
5074,2014-08-22,2005-10-06,1,3242.0,184.9079112821022,6.880452056860925,62.43312472093099,0.8333333333333334,14.0,110279
5079,2016-06-27,2012-03-21,1,1559.0,0.0,8.00528574237824,28.854541653227795,0.0,11.0,160113
5080,2014-03-25,1999-06-10,1,5402.0,0.0,-6.824317103672039,156.5941436346532,0.0,1.0,107058
5084,2015-09-21,2011-11-14,1,1407.0,4.097176653703067,-9.81871056940556,0.5992714586019521,0.3333333333333333,19.0,1061022
5086,2016-10-11,2011-03-15,1,2037.0,0.0,40.0402701668024,350.2438785204172,0.6666666666666666,7.0,166697
5091,2017-10-04,2013-12-06,1,1398.0,0.0,0.0,0.0,0.0,4.0,974432
5096,2014-05-22,2009-04-29,1,1849.0,0.0,0.0,3269.8568290778157,0.0,4.0,272593
5097,2015-04-14,2015-04-14,1,0.0,0.0,26.58157897164822,1541.3070216473109,0.0,4.0,141284
5102,2014-01-04,1973-03-12,1,14908.0,0.0,18.98166965050698,98.03226443462358,0.0,3.0,316913
5105,2015-06-08,2011-10-08,1,1339.0,0.0,0.0,0.0,0.0,6.0,40596
5110,2015-12-22,2007-02-15,1,3232.0,715.004554958245,8.17826333014966,717.2266332714796,39.166666666666664,8.0,62705
5114,2019-12-19,2007-03-19,1,4658.0,0.0,-9.250380823278444,9.457831174349803,0.5,1.0,719969
5115,2015-09-06,2009-09-01,1,2196.0,0.0,-4.819453272962578,6.363407807278626,0.0,7.0,551122
5116,2017-09-26,2001-09-13,1,5857.0,1278.2377529582584,149.4002410837652,1710.0110743252521,75.16666666666667,15.0,18071
5121,,2012-05-01,0,3866.0,0.0,0.0,0.0,0.3333333333333333,1.0,178794
5126,2013-10-14,1999-09-30,1,5128.0,0.0,79.97681258578305,626.1321899596214,1.6666666666666667,29.0,40596
5135,2014-01-28,1993-09-14,1,7441.0,0.0,9.56169145858288,62.43026015341295,0.0,4.0,56439
5141,2017-09-21,2010-08-19,1,2590.0,0.0,-6.473431669545278,316.348754110241,6.333333333333333,40.0,31814
5146,2014-10-30,2014-10-30,1,0.0,0.0,3.9797128509759845,35.333288558578474,0.0,4.0,1440632
5154,2013-09-30,2005-04-03,1,3102.0,0.0,-0.892927718639374,12.22897828457356,0.0,18.0,2693579
5157,2016-08-25,2009-02-07,1,2756.0,0.0,-0.05024766006469807,23.7607841557741,0.0,7.0,1435311
5172,2015-08-09,1992-10-11,1,8337.0,28.995099131465,-19.339436952638618,213.12995015223032,1.3333333333333333,14.0,125994
5175,2017-04-18,1993-12-03,1,8537.0,0.0,62.939277003574446,975.4753481411232,2.0,7.0,83293
5176,2014-03-04,2000-05-01,1,5055.0,0.0,12.611898809790613,98.3414339698316,0.3333333333333333,6.0,180786
5183,,2010-12-17,0,4367.0,0.0,0.0,0.0,0.3333333333333333,1.0,969407
5200,2014-09-10,2014-09-10,1,0.0,0.0,-2.683413636541358,25.880133244180676,0.0,4.0,61992
5201,2015-10-22,2005-06-16,1,3780.0,0.0,33.678296416211076,824.2601268869614,0.0,8.0,683825
5217,2016-12-20,2010-12-22,1,2190.0,0.0,0.0,14.65589852962494,0.0,4.0,552924
5224,,2017-08-03,0,1946.0,0.0,0.0,0.0,0.0,8.0,583323
5236,2019-07-10,2013-07-01,1,2200.0,0.0,1.23724825758934,12.39174884164335,0.0,7.0,316913
5237,2015-01-27,2007-04-10,1,2849.0,0.0,0.8470534159183657,175.4595999003888,0.0,4.0,205941
5239,2016-03-21,2002-07-18,1,4995.0,0.0,41.00404594562055,260.7756517764566,2.5,6.0,198469
5244,2015-09-21,2009-12-02,1,2119.0,0.0,-25.483193571925117,873.154333649038,1.6666666666666667,4.0,2693579
5253,2015-10-13,1958-01-21,1,21084.0,1035.6089302898665,-41.33616938281063,630.6160830171108,4.5,4.0,3522
5254,2013-03-09,2012-10-29,1,131.0,0.0,0.0,0.0,0.0,4.0,2693579
5262,2015-05-08,2004-03-18,1,4068.0,0.0,2.069260262966156,73.25238509049416,0.16666666666666666,4.0,2693579
5263,2016-12-04,2007-07-24,1,3421.0,149.87716465767232,-3.355164277958882,15.531128019428257,0.5,26.0,1672497
5273,2013-08-04,2010-12-24,1,954.0,0.0,0.0,0.0,0.0,10.0,974432
5275,2015-02-02,2011-11-10,1,1180.0,469.56828603323333,27.9847368807554,107.78653199129101,0.0,12.0,49981
5281,2015-07-12,2011-05-31,1,1503.0,153.13491660708198,4.29750366575718,30.661755721306797,0.3333333333333333,22.0,1672497
5287,2013-05-03,2013-05-03,1,0.0,0.0,0.0,0.0,0.0,4.0,316913
5298,2015-08-06,2004-09-06,1,3986.0,0.0,20.037499372363108,118.41471247589587,0.0,4.0,1582861
5301,2013-03-28,2006-03-15,1,2570.0,0.0,-0.384921011734008,15.99965986807345,0.0,4.0,1573
5315,2015-12-17,2012-04-04,1,1352.0,0.0,4.540283157610886,199.594535592723,0.0,4.0,70802
5321,2017-04-04,2015-08-17,1,596.0,0.0,0.0,0.0,0.0,4.0,731053
5335,2014-05-21,2000-07-20,1,5053.0,0.0,-36.174036234569584,291.046962911725,0.3333333333333333,1.0,70802
5349,,2022-09-01,0,91.0,0.0,0.0,0.0,0.3333333333333333,1.0,93320
5383,2013-12-12,2006-05-22,1,2761.0,0.0,0.0,73.81904006745809,0.0,4.0,202774
5392,2013-08-10,2003-01-15,1,3860.0,0.0,2.130500858640672,41.93414780519008,0.0,4.0,903151
5393,2017-10-26,2006-09-01,1,4073.0,0.0,0.0,0.0,2.0,42.0,49253
5400,2016-05-30,2011-04-08,1,1879.0,0.0,0.0,0.0,0.0,3.0,731053
5406,2013-06-05,1990-12-12,1,8211.0,0.0,3.895319834661482,120.95735268821727,0.0,4.0,969407
5407,2014-02-17,2012-10-07,1,498.0,0.0,0.0,0.0,0.0,4.0,325524
5410,2015-10-29,2015-10-29,1,0.0,211.56874629688267,-0.6175062732219004,334.597150724268,2.8333333333333335,4.0,2693579
5411,2015-09-03,2011-10-05,1,1429.0,0.0,0.0,7.463589245915422,0.0,1.0,239881
5417,,2011-04-01,0,4262.0,0.0,0.0,0.0,0.8333333333333334,6.0,21871
5430,2018-06-14,2016-06-30,1,714.0,0.0,0.0,3.075254626369478,0.0,4.0,200820
5437,2017-06-13,2011-06-22,1,2183.0,0.0,0.0,0.0,0.0,1.0,2693579
5438,2015-12-10,2011-06-22,1,1632.0,0.0,0.0,4.97366301591397,0.0,10.0,1582861
5442,2013-09-24,2000-02-02,1,4983.0,190.18659473826483,26.457582040572152,497.6623059060098,3.3333333333333335,4.0,162080
5445,2019-08-14,2017-03-27,1,870.0,0.0,0.0,53.873976019001,0.0,17.0,345435
5446,2014-05-26,2005-05-24,1,3289.0,0.0,6.913098437190058,391.62030448498734,2.0,11.0,205941
5451,2014-06-16,2004-10-26,1,3520.0,53.93778634115066,4.757790540790562,79.48202121472362,2.0,4.0,162481
5454,2014-02-17,2008-05-27,1,2092.0,0.0,0.0,1.3850267901420599,0.0,16.0,2693579
5458,,2018-11-06,0,1486.0,0.0,0.0,0.0,0.3333333333333333,1.0,352464
5459,2014-04-14,2007-02-26,1,2604.0,0.0,11.711043571495997,263.14521361317645,0.6666666666666666,28.0,105295
5466,2015-09-03,2010-05-17,1,1935.0,0.0,0.0,0.0,0.0,1.0,278208
5475,2015-11-30,1984-06-09,1,11496.0,40.54164215238883,20.87982148878575,33.675324094963074,0.5,8.0,2693579
5486,2016-03-15,2005-06-30,1,3911.0,0.0,-0.3709575126886361,20.615735779094678,0.0,20.0,974432
5487,2013-06-24,2006-03-24,1,2649.0,0.0,-8.201258339881736,871.9839891460891,2.1666666666666665,6.0,126234
5488,2016-11-02,2016-11-02,1,0.0,0.0,-81.53126005592347,1176.7536275384682,1.6666666666666667,4.0,116791
5490,2015-03-11,2010-03-19,1,1818.0,0.0,36.38105869402888,44.1629565392018,0.0,11.0,544636
5495,2015-09-15,2008-10-31,1,2510.0,0.0,1.547930866265307,314.1165337186575,0.0,6.0,183200
5498,2016-07-26,2013-03-10,1,1234.0,69.03214249467867,10.16502624292374,28.5340524802208,0.0,10.0,1672497
5504,2016-10-17,2008-07-18,1,3013.0,0.0,-1.887683611774444,4.44725049519538,0.0,14.0,69426
5506,2015-08-26,1997-06-27,1,6634.0,0.0,18.883718126106277,95.16097321300518,2.1666666666666665,19.0,43619
5512,2015-12-15,2011-04-07,1,1713.0,0.0,0.885317368388176,6.39090949180126,0.0,8.0,205941
5518,2013-06-24,2000-11-22,1,4597.0,0.0,7.466385214471808,128.9368356662988,0.0,8.0,552924
5519,2013-10-10,2000-07-24,1,4826.0,0.0,5.873430794000628,114.06759152271741,1.5,14.0,2693579
5521,2016-04-02,1994-12-29,1,7765.0,0.0,3.4272664680719407,161.7262423254254,2.0,26.0,316913
5527,2016-09-05,1987-02-16,1,10794.0,0.0,52.101936218214135,925.0980854536776,13.666666666666666,33.0,1481792
5532,,2022-06-30,0,154.0,0.0,0.0,0.0,0.0,1.0,552924
5533,2014-06-05,2009-09-12,1,1727.0,0.0,-1.0377233695268637,1.232941376185418,0.0,4.0,200820
5535,2017-03-02,2001-05-31,1,5754.0,0.0,-16.14520232374668,201.5724613596915,4.666666666666667,5.0,122082
5537,2014-09-29,2010-07-26,1,1526.0,10.81182751226425,3.08140814454556,19.56315735993386,0.0,6.0,223768
5541,2014-06-17,2011-01-04,1,1260.0,0.0,0.0,13.69622858142852,0.0,12.0,1507576
5555,2015-09-03,1992-01-10,1,8637.0,0.0,16.735199510598186,128.8934212590696,1.1666666666666667,6.0,278208
5557,2014-06-10,2002-03-26,1,4459.0,227.03966992845133,-12.05016650261877,95.24233278388985,0.0,4.0,123989
5560,2013-10-31,2003-11-20,1,3633.0,0.0,15.389868299078923,81.62821855940823,0.16666666666666666,4.0,488571
5562,2016-02-25,2007-03-04,1,3280.0,28.450664309958583,-72.11161181378357,327.9410011511803,0.3333333333333333,4.0,94604
5573,2013-05-22,2013-05-22,1,0.0,0.0,19.57762604925632,141.3255537704468,3.5,1.0,93320
5577,2011-08-31,2011-08-31,1,0.0,0.0,-76.42351082553867,36.834721755504646,0.5,18.0,178794
5578,2015-06-23,2009-05-20,1,2225.0,0.0,-4.83245004723073,22.502384722495083,0.0,4.0,190708
5579,2019-07-15,2014-02-14,1,1977.0,0.0,0.0,0.0,0.0,4.0,974432
5582,2018-07-27,1974-01-11,1,16268.0,0.0,-0.1878542915344238,15.410561174488056,0.0,7.0,354654
5586,2017-12-21,2010-05-31,1,2761.0,0.0,-8.079181107735632,46.92259069063656,0.0,4.0,544636
5587,2016-06-14,2008-09-06,1,2838.0,0.0,-11.830924699831,8.965566095566741,0.8333333333333334,19.0,172344
5589,2017-09-19,2014-07-01,1,1176.0,0.0,0.0,0.0,0.0,4.0,1507576
5592,2014-12-03,2008-10-20,1,2235.0,0.0,0.0,0.0,0.0,4.0,305537
5594,2020-01-14,2011-08-29,1,3060.0,0.0,0.0,0.0,0.0,14.0,42968
5596,2016-11-29,2015-07-10,1,508.0,0.0,0.0,0.0,0.0,7.0,1582861
5603,2015-05-19,2002-06-27,1,4709.0,0.0,14.904879883956903,85.60888840529906,0.0,6.0,45646
5605,2014-03-17,2005-11-23,1,3036.0,503.8522592620454,22.38291817483904,286.11912048165806,2.8333333333333335,14.0,21615
5607,2018-05-15,1990-02-05,1,10326.0,0.0,0.0,3.941885068535806,0.0,19.0,1061022
5620,2015-03-04,2015-03-04,1,0.0,0.0,0.0,26.74025873413088,0.0,1.0,95188
5621,2014-05-05,2010-12-17,1,1235.0,0.0,0.0,0.0,0.0,10.0,202774
5626,2014-05-22,2004-02-04,1,3760.0,44.09346889102466,0.0,37.28547851862906,0.5,4.0,48957
5634,2014-07-10,2005-10-26,1,3179.0,0.0,0.7541984308958117,28.749380624413483,0.0,4.0,48957
5637,2016-09-14,2012-06-04,1,1563.0,0.0,8.048272872686379,26.395269626617516,0.3333333333333333,16.0,132435
5653,2015-12-14,2009-02-18,1,2490.0,395.2581036014156,44.51281932227608,176.09744348483093,6.333333333333333,24.0,339707
5656,2016-09-14,2006-10-10,1,3627.0,285.64177463110315,10.263348121619222,101.95074290196902,0.16666666666666666,12.0,1140078
5659,2015-09-22,1979-09-01,1,13170.0,0.0,5.5587500697851,135.69181292490956,0.0,4.0,21829
5666,,2009-08-01,0,4870.0,0.0,0.0,0.0,1.0,9.0,724221
5667,2014-06-01,2007-10-10,1,2426.0,187.9308857479095,0.21711640217304198,45.94942753553388,0.5,14.0,519602
5668,2013-09-09,1987-09-17,1,9489.0,0.0,-19.66910892927647,547.2682767786742,27.333333333333332,50.0,544636
5675,2016-11-02,2007-01-08,1,3586.0,0.0,201.92639271972183,664.4200616679435,0.0,1.0,38455
5676,2016-08-12,2014-07-16,1,758.0,0.0,0.0,0.0,0.0,10.0,2693579
5681,2014-07-01,1990-04-07,1,8851.0,101.87767673403016,4.307525921940808,19.269680180978774,0.5,30.0,1672497
5687,,2020-08-31,0,822.0,0.0,0.0,0.0,0.3333333333333333,1.0,81186
5688,2017-05-24,2014-05-08,1,1112.0,0.0,0.0,0.0,0.0,6.0,189263
5690,2016-09-26,2012-11-29,1,1397.0,99.57263968896866,17.32240339283942,88.8370947740316,0.0,5.0,343173
5694,2014-05-05,2011-04-07,1,1124.0,0.0,-1.215431236600876,3.46052219643592,0.0,4.0,62705
5698,2014-07-24,1996-12-19,1,6426.0,907.4858622587917,7.9605713833808895,269.57275563154224,2.8333333333333335,8.0,167594
5699,,2016-05-01,0,2405.0,0.0,0.0,0.0,0.3333333333333333,1.0,212683
5700,2017-02-01,2006-03-13,1,3978.0,16.7182648772995,-2.70609725475312,61.64620115768905,0.0,9.0,1055353
5703,2015-05-26,2002-01-17,1,4877.0,0.0,62.6371417146921,279.1349359022854,0.0,4.0,178794
5706,2015-04-28,2012-10-25,1,915.0,0.0,0.0,0.0,0.0,4.0,162481
5712,2014-05-21,1989-12-27,1,8911.0,0.0,8.937202714276271,220.4044139495848,0.0,4.0,19853
5725,2015-10-29,2006-09-15,1,3331.0,0.0,0.309003468966484,31.875633848524103,1.0,33.0,316913
5743,2016-03-05,2012-03-14,1,1452.0,0.0,-6.543478164744374,1.9961348911046983,0.0,6.0,198469
5753,2016-04-08,2006-11-22,1,3425.0,65.60756611579666,-11.95764476718902,109.87923923108583,2.1666666666666665,13.0,83615
5768,2016-04-15,2012-09-10,1,1313.0,0.0,18.77587051374912,95.29631066663259,4.0,11.0,122048
5775,2013-09-09,2008-10-03,1,1802.0,0.0,-0.9849239927291741,33.4639192433119,0.0,9.0,21829
5777,2016-04-04,2015-09-06,1,211.0,0.0,0.0,0.0,0.0,4.0,1355224
5782,2017-01-25,2016-01-20,1,371.0,0.0,0.0,0.0,0.0,1.0,221505
5785,2015-10-26,2012-04-09,1,1295.0,0.0,-107.9172794668436,962.77494147005,10.333333333333334,13.0,255582
5786,2015-07-08,2009-12-08,1,2038.0,0.0,-7.568924729084981,244.1528527765036,2.3333333333333335,8.0,509413
5790,2014-11-03,2007-06-02,1,2711.0,0.0,0.0,0.0,0.0,4.0,731053
5801,2016-01-09,1994-02-12,1,8001.0,0.0,-60.17959754261968,238.99040372257224,0.5,42.0,29963
5803,2014-02-24,1988-02-29,1,9492.0,0.0,-4.314923971128457,63.711972142386415,0.16666666666666666,6.0,175609
5809,2014-04-12,2006-07-17,1,2826.0,0.0,5.71669611587524,48.13166941525931,0.0,4.0,683825
5811,2016-08-16,2013-12-24,1,966.0,0.0,0.0,0.0,0.0,5.0,1582861
5824,2014-08-13,2014-08-13,1,0.0,0.0,0.0,477.3914592885495,0.0,4.0,889191
5825,,2009-01-30,0,5053.0,0.0,0.0,0.0,0.0,3.0,434685
5828,2017-06-12,2008-01-09,1,3442.0,0.0,-12.01001473853594,102.97570849673757,2.5,4.0,731053
5833,2014-12-05,2014-12-05,1,0.0,0.0,0.0,0.0,0.3333333333333333,10.0,354654
5834,2016-01-07,2007-06-09,1,3134.0,0.0,-14.271378210306159,112.97472428035739,0.0,4.0,31180
5837,2014-07-30,2007-05-18,1,2630.0,0.0,15.289180085921284,146.4709103868722,2.0,4.0,223768
5839,2015-12-01,2002-11-26,1,4753.0,33.49259874999517,5.04831687114238,79.36063167278766,0.16666666666666666,13.0,316913
5842,2015-10-26,2013-06-06,1,872.0,0.0,0.0,0.0,0.0,19.0,122048
5843,2015-04-20,1992-01-24,1,8487.0,390.46651602864284,2.858576824164447,209.55129840731638,3.5,4.0,632206
5844,2014-06-01,2005-11-14,1,3121.0,0.0,26.763606833457935,1147.5455616972456,2.0,9.0,89028
5845,2017-02-14,2014-02-24,1,1086.0,0.0,0.0,0.0,0.0,7.0,2693579
5849,2013-12-09,2011-03-15,1,1000.0,29.998637736876834,16.27086314511298,43.002127340054514,0.0,6.0,2693579
5858,2016-11-21,2009-02-07,1,2844.0,0.0,0.0,3.54197874305248,0.0,4.0,53096
5879,2015-11-19,2009-10-16,1,2225.0,0.0,9.554867612576482,253.891187737274,0.0,1.0,361649
5880,2015-03-23,2003-04-23,1,4352.0,0.0,22.819245267725073,39.50876361427308,0.0,1.0,32607
5884,2016-10-17,1985-08-22,1,11379.0,0.0,27.596657361340533,553.9165171628949,0.6666666666666666,32.0,56439
5889,2017-04-12,2012-06-18,1,1759.0,0.0,0.0,0.0,0.0,7.0,316913
5892,2013-07-11,2010-06-24,1,1113.0,0.0,0.0,0.0,0.0,12.0,208817
5896,2015-02-17,2007-01-16,1,2954.0,0.0,15.563070218944556,452.85275264499194,0.8333333333333334,1.0,189263
5901,,2019-06-01,0,1279.0,0.0,0.0,0.0,0.3333333333333333,1.0,348369
5902,2015-06-25,2015-06-25,1,0.0,2.31823730965455,0.039805885744095625,29.15230827548502,0.3333333333333333,4.0,1355224
5912,2017-03-31,2000-10-25,1,6001.0,269.2724237403473,34.01436054739949,26.4522078658104,0.16666666666666666,32.0,10038
5920,2014-09-30,2001-10-24,1,4724.0,0.0,-1.0111176458358837,83.59035245978828,0.0,4.0,325524
5926,2019-11-03,2007-07-05,1,4504.0,0.0,16.567286457300202,823.1235169079049,0.0,9.0,731053
5928,2017-02-13,2015-02-20,1,724.0,0.0,0.0,0.0,0.0,11.0,1507576
5929,2015-03-07,2006-03-21,1,3273.0,0.0,24.41440096778871,85.51621154334534,0.0,4.0,67281
5936,2016-06-20,2012-01-06,1,1627.0,0.0,0.0,0.0,0.0,4.0,45900
5939,,2017-11-15,0,1842.0,0.0,0.0,1.06785634059906,0.3333333333333333,3.0,188968
5941,2014-04-30,2005-12-16,1,3057.0,0.0,-5.0714516535520655,28.642593194866187,0.0,14.0,625062
5947,2019-05-23,2008-12-23,1,3803.0,0.0,0.0,153.19913014495378,0.0,7.0,64329
5949,2016-02-15,1982-01-01,1,12463.0,0.0,12.097338792395586,807.7633827502967,0.0,4.0,268772
5970,2015-04-21,2014-09-23,1,210.0,117.58553084462865,16.319204055047038,65.21999992310995,0.16666666666666666,6.0,903151
5971,2015-04-05,1996-12-31,1,6669.0,0.0,0.0,48.3487872644662,0.0,10.0,2693579
5973,2014-06-26,2014-10-06,1,-102.0,0.0,-11.37736723098756,5.50043864250182,0.0,6.0,974432
5979,2016-10-13,2016-10-13,1,0.0,0.0,-22.33990264441973,221.5401504783868,2.5,8.0,316913
5983,2017-08-08,2009-04-22,1,3030.0,0.0,-43.74855207161911,763.3722291702976,7.0,24.0,114317
5984,2015-02-23,2013-07-25,1,578.0,0.0,0.0,0.0,0.0,1.0,1355224
5986,2015-06-16,1981-04-29,1,12466.0,0.0,19.644713046360028,52.86324892075064,0.0,15.0,2693579
5995,2013-01-08,1994-04-14,1,6844.0,0.0,8.129606153726561,341.6771851716756,0.8333333333333334,6.0,969407
5998,2016-12-23,1994-12-13,1,8046.0,0.0,1.8855510021448203,30.29211996252538,2.6666666666666665,25.0,2693579
6010,2015-09-15,2009-09-25,1,2181.0,0.0,0.0,0.0,0.0,4.0,969407
6013,2014-03-11,2011-05-16,1,1030.0,55.15959458537901,-11.194257930493343,14.643984149241438,0.0,18.0,1672497
6019,2013-12-17,2012-04-26,1,600.0,0.0,0.0,0.0,0.0,1.0,169057
6022,2014-07-31,2007-01-31,1,2738.0,0.0,27.732723972058295,258.6225251324414,2.0,4.0,183200
6026,2016-10-08,2010-09-23,1,2207.0,0.0,0.0,0.0,0.0,1.0,144609
6028,,2013-01-01,0,3621.0,0.0,0.0,0.0,0.5,1.0,352464
6030,2016-06-21,2014-09-17,1,643.0,0.0,0.0,0.0,0.0,4.0,1582861
6039,2017-09-05,2013-12-03,1,1372.0,0.0,0.0,0.0,0.0,4.0,1582861
6046,2014-03-31,2007-05-30,1,2497.0,0.0,-1.7351178769826916,48.00192475721836,1.0,20.0,64329
6047,2017-12-19,1999-09-15,1,6670.0,0.0,26.009518983602522,1695.9486975716359,0.6666666666666666,11.0,172344
6048,2016-03-17,1994-09-06,1,7863.0,0.0,0.0,0.0,0.0,4.0,178794
6059,2016-10-25,2002-10-04,1,5135.0,0.0,33.7533796433687,314.5530792025326,0.3333333333333333,14.0,95188
6066,2013-06-08,1997-10-02,1,5728.0,105.8322555406095,-7.926855024051664,262.72306088683615,0.16666666666666666,8.0,42968
6068,2013-09-18,2003-05-30,1,3764.0,886.3291413570033,57.33577611944681,561.1634688112974,31.333333333333332,10.0,221505
6072,2013-09-18,2001-10-16,1,4355.0,0.0,69.24507376422879,583.2709373616935,9.666666666666666,8.0,1498
6079,2016-07-07,2012-11-27,1,1318.0,0.0,0.0,4.573218256211292,0.5,4.0,56439
6086,2016-09-22,2010-05-26,1,2311.0,0.0,0.0,9.08247655012608,0.0,11.0,354654
6100,2014-12-30,2011-10-18,1,1169.0,0.0,-16.73104692258834,47.195727954793,0.6666666666666666,6.0,205941
6102,2017-02-15,2013-07-05,1,1321.0,0.0,0.0,0.585565845179558,0.0,7.0,298184
6104,2013-04-09,2003-07-05,1,3566.0,0.0,0.0,0.0,0.0,1.0,969407
6105,2013-06-20,2000-09-19,1,4657.0,0.0,-15.72399158372878,39.35031883671288,0.0,4.0,316913
6117,2013-09-17,1986-06-13,1,9958.0,0.0,26.19720657627584,337.9806541571856,0.0,4.0,434685
6119,2016-05-31,2006-10-07,1,3524.0,591.9806960310744,-2.866957258725159,752.1214756397482,1.1666666666666667,1.0,638760
6127,2015-12-02,2015-12-02,1,0.0,0.0,22.300725229024902,90.94410961892608,0.0,4.0,181540
6129,,2000-10-30,0,8067.0,1452.0697425721066,16.227290074110044,163.0356913948058,1.5,1.0,108848
6130,2015-02-23,2006-11-21,1,3016.0,0.0,0.3233615581989263,40.854830689120305,0.0,18.0,1355224
6131,2016-08-06,2010-11-08,1,2098.0,0.0,-0.0452864962816238,0.578373252511024,0.0,4.0,254003
6138,2014-05-08,1995-11-27,1,6737.0,0.0,-22.48099188232422,24.43471777713301,0.0,4.0,509413
6144,2014-12-05,1968-01-01,1,17140.0,0.0,-92.3742707255363,239.56626336419563,0.8333333333333334,40.0,135356
6147,2016-09-13,2015-11-02,1,316.0,0.0,0.0,0.0,0.0,12.0,55518
6149,2019-05-16,2001-05-09,1,6581.0,2.1482030232946,-0.5853381288290025,8.684014396262173,0.0,7.0,205941
6155,2013-05-21,2000-03-21,1,4809.0,0.0,-13.726689211153996,36.61220887959002,0.0,8.0,889191
6169,2016-09-08,2015-07-15,1,421.0,0.0,0.0,0.0,0.0,7.0,94604
6170,2017-11-07,1998-06-18,1,7082.0,198.84459482330166,22.697971775341056,932.8391543856869,1.1666666666666667,18.0,325524
6172,2015-01-29,2005-08-22,1,3447.0,0.0,-0.09669111833576097,98.6072316008805,0.0,6.0,166697
6175,2014-12-18,2011-07-29,1,1238.0,29.7080491392215,0.9723977652788159,12.53186991071702,0.0,1.0,976561
6177,2015-07-04,2008-03-21,1,2661.0,0.0,25.506752433013922,288.93975765283096,2.1666666666666665,16.0,316913
6181,2013-03-18,2003-05-30,1,3580.0,389.2235215749742,76.37421314101232,394.45558586478245,2.3333333333333335,4.0,632206
6182,2015-01-15,1946-07-11,1,25025.0,31367.018153503723,-727.794333256745,23266.28543221952,20.333333333333332,10.0,58046
6185,2013-07-10,2002-10-07,1,3929.0,0.0,21.01377673404216,301.37299564902787,0.0,4.0,969407
6186,2017-03-21,1993-12-11,1,8501.0,0.0,2.868271009683606,543.0778948631286,0.0,8.0,189263
6188,2014-10-20,1979-08-27,1,12838.0,0.0,146.81449790956984,2608.182957793188,15.166666666666666,8.0,974432
6191,2013-10-09,1993-05-18,1,7449.0,0.0,40.69412550437451,365.51322334706794,0.0,4.0,976561
6198,2014-05-19,2012-06-13,1,705.0,0.0,0.0,0.0,0.0,12.0,2693579
6199,2018-07-08,1986-10-27,1,11577.0,0.0,9.977072383689874,148.1365259489296,43.166666666666664,1.0,41444
6207,2016-04-07,1995-01-23,1,7745.0,0.0,-10.385503077054025,213.57825939724444,0.0,4.0,205941
6209,2014-02-07,1985-03-21,1,10550.0,0.0,-39.54474332711689,180.0227023752688,0.0,4.0,162080
6214,2017-11-20,2008-09-17,1,3351.0,0.0,-4.52809516220092,1.53568002128601,0.0,4.0,239881
6216,,2015-04-01,0,2801.0,0.0,0.0,0.0,0.5,3.0,234354
6217,,2005-08-08,0,6324.0,0.0,0.0,0.0,0.8333333333333334,7.0,1435311
6219,2016-12-15,1977-09-23,1,14328.0,0.0,13.34503807618616,1094.50056938865,6.333333333333333,5.0,205941
6220,2013-10-04,2010-04-29,1,1254.0,0.0,0.0,0.0,0.0,4.0,316913
6222,2015-05-10,2013-08-13,1,635.0,122.24536114120501,-10.65009045696258,23.8153117154122,1.0,4.0,1140078
6223,2013-06-09,2012-01-06,1,520.0,0.0,0.0,0.0,0.0,4.0,2693579
6224,2015-06-29,2007-06-07,1,2944.0,0.0,8.266040704846379,1577.469592396068,0.3333333333333333,8.0,552924
6236,,2014-12-09,0,2914.0,0.0,0.0,0.0,1.0,1.0,39242
6240,2016-11-29,2014-01-12,1,1052.0,0.0,0.0,0.0,0.0,4.0,731053
6246,2018-03-22,2007-10-07,1,3819.0,0.0,6.371118266320231,43.00644149892328,0.0,4.0,198469
6247,2017-01-23,2015-09-07,1,504.0,0.0,0.0,0.0,0.0,7.0,89028
6252,2014-03-11,2013-08-01,1,222.0,0.0,33.08313097574712,545.253948151064,3.1666666666666665,36.0,169392
6256,2014-04-25,2011-05-16,1,1075.0,0.0,24.475936634445198,76.1711320964814,0.6666666666666666,7.0,101006
6259,2014-04-28,1998-11-26,1,5632.0,0.0,89.03786726017015,247.4807068053006,5.333333333333333,4.0,134241
6264,2014-08-12,2005-04-27,1,3394.0,0.0,26.529168556070328,156.03757432422623,1.3333333333333333,4.0,79770
6269,2014-02-06,2005-10-03,1,3048.0,0.0,11.020466745543473,71.73934076781268,1.1666666666666667,4.0,2693579
6271,2014-02-09,2009-03-07,1,1800.0,140.1784426231583,-4.742955643224726,24.26527418751718,0.6666666666666666,6.0,1672497
